product_id,merchant_id,category,price
P04559,M0310,Home & Living,19.86
P04560,M0107,Grocery,8.99
P04561,M0096,Apparel,169.9
P04562,M0089,Grocery,20.13
P04563,M0090,Grocery,41.98
P04564,M0046,Pet Supplies,18.15
P04565,M0100,Electronics,17.83
P04566,M0264,Pet Supplies,16.28
P04567,M0122,Toys & Kids,6.08
P04568,M0313,Home & Living,21.23
P04569,M0328,Home & Living,17.01
P04570,M0305,Sports & Outdoor,70.41
P04571,M0216,Apparel,8.36
P04572,M0127,Home & Living,14.59
P04573,M0372,Toys & Kids,10.93
P04574,M0083,Electronics,89.86
P04575,M0186,Beauty,11.22
P04576,M0182,Electronics,40.69
P04577,M0299,Apparel,58.74
P04578,M0219,Beauty,21.51
P04579,M0320,Grocery,7.11
P04580,M0368,Apparel,7.19
P04581,M0157,Electronics,53.19
P04582,M0350,Electronics,7.89
P04583,M0068,Apparel,34.91
P04584,M0367,Beauty,27.19
P04585,M0072,Electronics,34.45
P04586,M0341,Toys & Kids,37.5
P04587,M0157,Electronics,10.59
P04588,M0386,Home & Living,10.2
P04589,M0052,Electronics,46.69
P04590,M0187,Electronics,13.92
P04591,M0361,Grocery,2.06
P04592,M0019,Grocery,43.99
P04593,M0107,Grocery,9.65
P04594,M0034,Sports & Outdoor,37.35
P04595,M0129,Sports & Outdoor,85.93
P04596,M0157,Electronics,24.91
P04597,M0248,Beauty,60.11
P04598,M0104,Home & Living,28.17
P04599,M0064,Pet Supplies,102.38
P04600,M0068,Apparel,9.43
P04601,M0376,Home & Living,24.35
P04602,M0382,Pet Supplies,44.96
P04603,M0089,Grocery,20.67
P04604,M0079,Sports & Outdoor,69.2
P04605,M0022,Apparel,16.63
P04606,M0384,Electronics,157.97
P04607,M0283,Toys & Kids,165.67
P04608,M0305,Sports & Outdoor,31.62
P04609,M0117,Home & Living,40.34
P04610,M0257,Toys & Kids,71.7
P04611,M0024,Pet Supplies,8.43
P04612,M0271,Apparel,7.53
P04613,M0232,Grocery,76.0
P04614,M0133,Home & Living,31.39
P04615,M0285,Beauty,20.01
P04616,M0259,Electronics,24.78
P04617,M0176,Beauty,2.86
P04618,M0075,Toys & Kids,20.67
P04619,M0010,Home & Living,12.46
P04620,M0376,Home & Living,56.05
P04621,M0113,Sports & Outdoor,60.07
P04622,M0121,Beauty,41.22
P04623,M0273,Electronics,35.02
P04624,M0103,Grocery,6.38
P04625,M0151,Grocery,41.74
P04626,M0285,Beauty,43.23
P04627,M0239,Apparel,75.24
P04628,M0263,Apparel,165.07
P04629,M0002,Grocery,5.35
P04630,M0181,Pet Supplies,17.29
P04631,M0191,Toys & Kids,12.58
P04632,M0253,Electronics,28.65
P04633,M0061,Pet Supplies,24.83
P04634,M0064,Pet Supplies,19.87
P04635,M0305,Sports & Outdoor,61.86
P04636,M0270,Sports & Outdoor,9.1
P04637,M0325,Pet Supplies,9.61
P04638,M0109,Beauty,9.76
P04639,M0400,Apparel,17.74
P04640,M0110,Toys & Kids,8.12
P04641,M0261,Grocery,23.48
P04642,M0065,Beauty,21.14
P04643,M0368,Apparel,12.09
P04644,M0133,Home & Living,53.86
P04645,M0321,Apparel,23.25
P04646,M0133,Home & Living,63.84
P04647,M0317,Toys & Kids,20.58
P04648,M0182,Electronics,24.0
P04649,M0025,Grocery,14.78
P04650,M0077,Apparel,24.38
P04651,M0274,Pet Supplies,46.57
P04652,M0078,Electronics,16.94
P04653,M0111,Apparel,39.12
P04654,M0217,Home & Living,11.81
P04655,M0102,Electronics,48.58
P04656,M0052,Electronics,14.56
P04657,M0250,Home & Living,52.8
P04658,M0276,Beauty,25.92
P04659,M0294,Apparel,96.43
P04660,M0378,Toys & Kids,8.68
P04661,M0050,Grocery,6.5
P04662,M0171,Home & Living,14.09
P04663,M0094,Beauty,7.06
P04664,M0361,Grocery,7.07
P04665,M0216,Apparel,42.92
P04666,M0040,Toys & Kids,24.44
P04667,M0277,Beauty,15.93
P04668,M0018,Electronics,17.32
P04669,M0110,Toys & Kids,14.33
P04670,M0289,Sports & Outdoor,108.35
P04671,M0203,Beauty,12.65
P04672,M0305,Sports & Outdoor,7.46
P04673,M0229,Sports & Outdoor,50.22
P04674,M0338,Apparel,20.2
P04675,M0226,Apparel,153.68
P04676,M0023,Electronics,15.28
P04677,M0029,Sports & Outdoor,52.53
P04678,M0311,Toys & Kids,64.97
P04679,M0016,Grocery,15.35
P04680,M0151,Grocery,12.57
P04681,M0007,Grocery,1912.4
P04682,M0122,Toys & Kids,41.16
P04683,M0239,Apparel,6.89
P04684,M0070,Beauty,8.89
P04685,M0187,Electronics,2.5
P04686,M0399,Apparel,41.92
P04687,M0029,Sports & Outdoor,19.38
P04688,M0026,Toys & Kids,21.2
P04689,M0109,Beauty,5.35
P04690,M0331,Sports & Outdoor,9.13
P04691,M0163,Beauty,15.96
P04692,M0256,Electronics,13.4
P04693,M0014,Grocery,27.28
P04694,M0295,Sports & Outdoor,41.48
P04695,M0027,Beauty,189.17
P04696,M0285,Beauty,24.09
P04697,M0060,Toys & Kids,66.94
P04698,M0344,Sports & Outdoor,11.62
P04699,M0119,Electronics,5.43
P04700,M0074,Electronics,17.87
P04701,M0135,Grocery,5.82
P04702,M0001,Home & Living,24.86
P04703,M0067,Pet Supplies,12.15
P04704,M0240,Toys & Kids,4.23
P04705,M0121,Beauty,117.03
P04706,M0142,Electronics,15.12
P04707,M0323,Sports & Outdoor,5.62
P04708,M0050,Grocery,55.06
P04709,M0159,Sports & Outdoor,12.73
P04710,M0075,Toys & Kids,65.44
P04711,M0194,Apparel,12.68
P04712,M0133,Home & Living,15.08
P04713,M0019,Grocery,33.46
P04714,M0029,Sports & Outdoor,41.84
P04715,M0341,Toys & Kids,48.99
P04716,M0023,Electronics,22.63
P04717,M0314,Apparel,39.48
P04718,M0367,Beauty,47.99
P04719,M0187,Electronics,29.39
P04720,M0125,Grocery,21.58
P04721,M0311,Toys & Kids,6.68
P04722,M0393,Apparel,42.07
P04723,M0049,Toys & Kids,25.48
P04724,M0386,Home & Living,16.91
P04725,M0378,Toys & Kids,77.48
P04726,M0058,Electronics,6.79
P04727,M0022,Apparel,107.73
P04728,M0286,Pet Supplies,24.05
P04729,M0032,Electronics,32.65
P04730,M0241,Electronics,17.19
P04731,M0026,Toys & Kids,5.47
P04732,M0277,Beauty,21.64
P04733,M0093,Grocery,33.16
P04734,M0039,Apparel,45.09
P04735,M0027,Beauty,20.53
P04736,M0076,Beauty,3.41
P04737,M0217,Home & Living,6.13
P04738,M0031,Beauty,155.53
P04739,M0321,Apparel,9.18
P04740,M0242,Sports & Outdoor,88.62
P04741,M0119,Electronics,10.58
P04742,M0395,Toys & Kids,20.82
P04743,M0264,Pet Supplies,43.06
P04744,M0269,Sports & Outdoor,11.73
P04745,M0070,Beauty,102.82
P04746,M0285,Beauty,26.26
P04747,M0224,Electronics,37.14
P04748,M0394,Sports & Outdoor,19.28
P04749,M0192,Toys & Kids,44.38
P04750,M0272,Home & Living,101.59
P04751,M0137,Sports & Outdoor,21.8
P04752,M0017,Sports & Outdoor,116.37
P04753,M0052,Electronics,14.15
P04754,M0347,Pet Supplies,48.8
P04755,M0296,Sports & Outdoor,38.1
P04756,M0146,Grocery,9.38
P04757,M0280,Home & Living,29.74
P04758,M0002,Grocery,24.7
P04759,M0015,Toys & Kids,11.38
P04760,M0203,Beauty,33.86
P04761,M0250,Home & Living,27.98
P04762,M0375,Pet Supplies,22.98
P04763,M0304,Pet Supplies,23.06
P04764,M0103,Grocery,22.62
P04765,M0327,Electronics,17.62
P04766,M0197,Apparel,27.82
P04767,M0331,Sports & Outdoor,13.74
P04768,M0070,Beauty,268.04
P04769,M0011,Sports & Outdoor,6.9
P04770,M0024,Pet Supplies,14.49
P04771,M0397,Home & Living,15.56
P04772,M0033,Home & Living,153.92
P04773,M0376,Home & Living,7.48
P04774,M0291,Grocery,35.99
P04775,M0059,Toys & Kids,30.68
P04776,M0346,Apparel,33.12
P04777,M0058,Electronics,74.64
P04778,M0058,Electronics,73.28
P04779,M0231,Beauty,16.35
P04780,M0116,Sports & Outdoor,29.21
P04781,M0117,Home & Living,4.58
P04782,M0079,Sports & Outdoor,26.82
P04783,M0244,Toys & Kids,12.01
P04784,M0011,Sports & Outdoor,20.74
P04785,M0099,Toys & Kids,5.38
P04786,M0222,Beauty,35.32
P04787,M0195,Pet Supplies,5.33
P04788,M0280,Home & Living,28.04
P04789,M0087,Home & Living,8.13
P04790,M0260,Sports & Outdoor,11.42
P04791,M0304,Pet Supplies,69.36
P04792,M0156,Toys & Kids,41.64
P04793,M0103,Grocery,69.01
P04794,M0223,Toys & Kids,99.86
P04795,M0232,Grocery,12.24
P04796,M0038,Grocery,94.54
P04797,M0227,Grocery,6.56
P04798,M0062,Toys & Kids,48.01
P04799,M0228,Sports & Outdoor,15.74
P04800,M0373,Beauty,10.62
P04801,M0215,Toys & Kids,42.65
P04802,M0305,Sports & Outdoor,57.42
P04803,M0124,Beauty,55.91
P04804,M0370,Grocery,29.77
P04805,M0326,Electronics,27.63
P04806,M0367,Beauty,39.42
P04807,M0297,Grocery,32.25
P04808,M0260,Sports & Outdoor,39.93
P04809,M0211,Apparel,29.48
P04810,M0372,Toys & Kids,52.38
P04811,M0340,Pet Supplies,5.67
P04812,M0167,Apparel,21.8
P04813,M0035,Pet Supplies,7.06
P04814,M0002,Grocery,31.47
P04815,M0094,Beauty,107.53
P04816,M0026,Toys & Kids,16.01
P04817,M0085,Toys & Kids,27.51
P04818,M0044,Apparel,48.46
P04819,M0393,Apparel,3.82
P04820,M0039,Apparel,15.33
P04821,M0251,Electronics,34.06
P04822,M0141,Pet Supplies,1.81
P04823,M0070,Beauty,10.18
P04824,M0281,Apparel,66.07
P04825,M0389,Pet Supplies,60.5
P04826,M0317,Toys & Kids,34.36
P04827,M0391,Toys & Kids,54.27
P04828,M0237,Toys & Kids,29.77
P04829,M0270,Sports & Outdoor,40.44
P04830,M0059,Toys & Kids,18.47
P04831,M0341,Toys & Kids,27.23
P04832,M0300,Home & Living,13.89
P04833,M0102,Electronics,76.49
P04834,M0142,Electronics,96.49
P04835,M0245,Toys & Kids,84.94
P04836,M0006,Grocery,16.99
P04837,M0328,Home & Living,10.4
P04838,M0113,Sports & Outdoor,77.42
P04839,M0030,Beauty,40.03
P04840,M0133,Home & Living,32.97
P04841,M0335,Beauty,13.87
P04842,M0110,Toys & Kids,35.98
P04843,M0216,Apparel,9.24
P04844,M0325,Pet Supplies,43.41
P04845,M0014,Grocery,84.86
P04846,M0304,Pet Supplies,106.48
P04847,M0116,Sports & Outdoor,46.42
P04848,M0279,Home & Living,7.07
P04849,M0076,Beauty,29.3
P04850,M0056,Home & Living,168.29
P04851,M0316,Toys & Kids,11.23
P04852,M0324,Pet Supplies,23.26
P04853,M0393,Apparel,87.55
P04854,M0271,Apparel,42.75
P04855,M0187,Electronics,228.64
P04856,M0078,Electronics,12.68
P04857,M0119,Electronics,10.07
P04858,M0260,Sports & Outdoor,73.83
P04859,M0139,Apparel,8.36
P04860,M0194,Apparel,20.55
P04861,M0068,Apparel,23.13
P04862,M0176,Beauty,62.33
P04863,M0096,Apparel,42.64
P04864,M0045,Home & Living,37.02
P04865,M0053,Apparel,17.08
P04866,M0208,Pet Supplies,73.22
P04867,M0147,Home & Living,900.0
P04868,M0040,Toys & Kids,45.7
P04869,M0206,Apparel,26.83
P04870,M0066,Apparel,7.63
P04871,M0007,Grocery,552.8
P04872,M0054,Beauty,20.24
P04873,M0180,Sports & Outdoor,15.16
P04874,M0382,Pet Supplies,24.18
P04875,M0097,Electronics,121.54
P04876,M0114,Beauty,75.37
P04877,M0098,Toys & Kids,21.26
P04878,M0143,Apparel,8.27
P04879,M0287,Electronics,81.75
P04880,M0129,Sports & Outdoor,23.47
P04881,M0264,Pet Supplies,5.19
P04882,M0360,Toys & Kids,46.58
P04883,M0379,Beauty,61.75
P04884,M0226,Apparel,2.76
P04885,M0286,Pet Supplies,11.68
P04886,M0368,Apparel,22.21
P04887,M0315,Electronics,47.52
P04888,M0120,Home & Living,15.42
P04889,M0053,Apparel,11.6
P04890,M0046,Pet Supplies,47.2
P04891,M0353,Apparel,16.1
P04892,M0223,Toys & Kids,39.96
P04893,M0119,Electronics,9.02
P04894,M0139,Apparel,7.26
P04895,M0113,Sports & Outdoor,48.41
P04896,M0321,Apparel,30.79
P04897,M0245,Toys & Kids,56.27
P04898,M0352,Home & Living,15.19
P04899,M0121,Beauty,11.99
P04900,M0190,Apparel,83.48
P04901,M0049,Toys & Kids,6.23
P04902,M0389,Pet Supplies,75.66
P04903,M0205,Beauty,80.52
P04904,M0222,Beauty,53.2
P04905,M0166,Grocery,13.21
P04906,M0109,Beauty,11.76
P04907,M0380,Apparel,20.31
P04908,M0196,Home & Living,7.65
P04909,M0270,Sports & Outdoor,10.32
P04910,M0015,Toys & Kids,43.83
P04911,M0111,Apparel,44.01
P04912,M0322,Home & Living,9.54
P04913,M0036,Home & Living,45.08
P04914,M0041,Electronics,36.92
P04915,M0324,Pet Supplies,95.48
P04916,M0124,Beauty,40.94
P04917,M0110,Toys & Kids,63.61
P04918,M0227,Grocery,37.69
P04919,M0078,Electronics,59.26
P04920,M0018,Electronics,7.7
P04921,M0002,Grocery,21.99
P04922,M0032,Electronics,23.69
P04923,M0064,Pet Supplies,19.7
P04924,M0279,Home & Living,36.58
P04925,M0120,Home & Living,43.42
P04926,M0029,Sports & Outdoor,34.92
P04927,M0006,Grocery,20.92
P04928,M0191,Toys & Kids,12.65
P04929,M0337,Pet Supplies,65.86
P04930,M0136,Apparel,33.61
P04931,M0026,Toys & Kids,9.81
P04932,M0092,Grocery,20.61
P04933,M0200,Pet Supplies,5.11
P04934,M0076,Beauty,25.33
P04935,M0392,Electronics,20.52
P04936,M0306,Electronics,14.63
P04937,M0138,Home & Living,102.12
P04938,M0381,Home & Living,8.67
P04939,M0131,Sports & Outdoor,46.33
P04940,M0057,Sports & Outdoor,175.57
P04941,M0376,Home & Living,64.69
P04942,M0384,Electronics,23.85
P04943,M0126,Sports & Outdoor,8.84
P04944,M0238,Beauty,7.2
P04945,M0070,Beauty,16.94
P04946,M0257,Toys & Kids,13.22
P04947,M0277,Beauty,12.84
P04948,M0284,Beauty,18.29
P04949,M0228,Sports & Outdoor,22.38
P04950,M0282,Beauty,37.97
P04951,M0223,Toys & Kids,8.05
P04952,M0328,Home & Living,13.28
P04953,M0072,Electronics,21.25
P04954,M0194,Apparel,20.57
P04955,M0167,Apparel,128.1
P04956,M0214,Beauty,30.24
P04957,M0057,Sports & Outdoor,5.74
P04958,M0130,Toys & Kids,35.74
P04959,M0382,Pet Supplies,40.09
P04960,M0043,Toys & Kids,21.92
P04961,M0255,Toys & Kids,8.23
P04962,M0266,Sports & Outdoor,119.37
P04963,M0190,Apparel,9.37
P04964,M0014,Grocery,44.46
P04965,M0014,Grocery,29.37
P04966,M0111,Apparel,42.13
P04967,M0042,Grocery,114.0
P04968,M0038,Grocery,40.67
P04969,M0065,Beauty,14.84
P04970,M0077,Apparel,66.38
P04971,M0336,Grocery,13.9
P04972,M0256,Electronics,28.42
P04973,M0013,Toys & Kids,7.66
P04974,M0252,Beauty,9.68
P04975,M0055,Beauty,25.69
P04976,M0169,Apparel,34.17
P04977,M0016,Grocery,5.3
P04978,M0037,Grocery,38.38
P04979,M0054,Beauty,11.73
P04980,M0174,Toys & Kids,77.61
P04981,M0186,Beauty,17.87
P04982,M0142,Electronics,8.92
P04983,M0249,Grocery,26.26
P04984,M0289,Sports & Outdoor,10.76
P04985,M0292,Apparel,76.86
P04986,M0232,Grocery,24.54
P04987,M0219,Beauty,21.4
P04988,M0197,Apparel,41.79
P04989,M0096,Apparel,9.93
P04990,M0195,Pet Supplies,7.69
P04991,M0005,Beauty,35.43
P04992,M0387,Home & Living,9.12
P04993,M0149,Grocery,9.12
P04994,M0303,Home & Living,52.1
P04995,M0383,Pet Supplies,39.35
P04996,M0199,Apparel,7.94
P04997,M0345,Pet Supplies,14.05
P04998,M0192,Toys & Kids,10.88
P04999,M0053,Apparel,121.35
P05000,M0011,Sports & Outdoor,55.45
